jarak
3314
3301
3320
3259
3275
3285
3302
3334
3301
3328
3348
3238
3256
3279
3235
3247
3271
3255
3264
3257
3261
3327
3403
3357
3297
3275
3287
3314
3302
3306
3303
3287
3249
3299
3319
3273
3295
3318
3381
3331
3336
3342
3355
3337
3329
3383
3361
3390
3350
3382
3387
3373
3349
3405
3341
3337
3380
3343
3354
3351
3359
3369
3367
45
39
39
38
40
40
39
39
3323
3365
46
47
48
48
46
47
47
3386
50
51
51
51
51
51
52
51
51
52
53
53
3302
3319
3299
52
3293
3262
48
47
41
3261
47
3246
47
3258
3253
3252
3241
3268
3209
3245
3234
3238
3252
3245
3240
3243
3244
3247
3249
3236
3244
3276
3273
20
3272
3284
3283
3234
14
3255
3281
3256
3269
3255
3232
3298
3279
3261
3262
3253
3238
3255
3241
3249
3237
3255
3259
3246
3209
3228
3222
3235
3199
3231
3212
3222
3198
3223
3222
3213
3242
3206
3255
3240
3261
3235
3229
3254
3261
3263
3232
3239
3240
3229
3239
3247
3229
3211
3190
3228
3217
50
3214
3203
3255
3211
3209
3174
3193
3223
3227
3210
3227
3217
3231
3209
3204
3225
3207
3234
3196
3234
3226
3206
3199
3235
3200
3191
3265
3203
3231
3217
3197
51
53
53
53
3210
3213
50
50
3215
3227
66
3230
3224
3220
3195
3213
3210
3229
3196
3237
3239
3224
3180
3265
3361
3235
3271
3266
67
68
68
68
68
69
69
69
69
69
70
70
68
70
69
68
70
70
70
3263
3243
3205
3215
3199
68
69
69
70
70
70
70
70
69
69
69
69
70
69
70
69
69
69
69
69
69
70
70
69
70
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
70
70
70
70
70
70
70
70
70
71
70
70
71
69
70
71
71
71
70
71
71
71
69
70
71
69
69
69
69
69
69
69
69
69
69
69
69
70
69
69
71
71
70
69
69
69
70
69
69
69
70
69
69
69
69
70
69
69
69
69
69
69
69
69
69
69
69
69
69
71
69
69
69
69
69
69
69
69
69
69
70
69
70
70
70
70
70
70
69
69
69
69
69
69
69
69
70
70
70
70
71
71
71
69
69
70
70
70
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
68
68
68
68
68
69
69
69
69
68
70
70
70
69
69
69
69
70
70
70
70
69
69
69
69
69
70
69
69
69
70
69
70
70
69
70
70
70
69
69
69
70
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
70
69
70
70
69
70
70
70
69
69
69
69
69
69
70
69
70
69
70
70
70
71
70
70
70
70
70
70
70
70
70
71
71
71
71
72
72
3232
3248
3246
3254
3203
3230
3217
3208
3262
3246
3250
3229
3263
3269
3236
3230
3263
3243
3224
3257
71
3225
70
3242
3233
3212
3242
3253
3263
3254
47
3241
3238
3221
3252
3235
3223
3226
3196
3270
3244
46
3185
3234
3261
3217
3237
3232
3213
3235
3228
75
74
74
73
3235
3229
3198
3227
3276
3238
3245
48
3245
3228
3262
3245
3198
3213
3231
3231
3242
3219
3192
3240
45
3209
3211
3207
3372
3301
3293
3312
46
3267
48
3270
46
3232
43
3234
44
45
45
45
46
46
3260
3238
3272
3215
3242
3270
3222
3258
3269
3262
3248
3224
3265
3242
3244
3247
3242
3216
3209
3251
3269
3228
3233
3216
3247
3233
49
50
50
3245
46
46
47
48
3222
49
3203
48
50
3223
3240
72
73
3222
74
3255
3246
3224
3239
3235
3224
3229
3256
3233
3225
3254
3233
3241
3242
3219
3242
3244
3245
3231
3235
3257
3251
3284
3251
3235
3256
3222
3278
3254
3259
3236
3231
3238
3231
3241
3220
3242
3248
3255
3250
3224
3252
3211
3243
3237
3277
3238
3241
3237
3232
3255
3255
3245
3235
3203
3249
3243
3240
3261
3279
3254
3254
3241
3263
3216
3229
3292
3260
3258
3218
3233
3227
3223
3243
3245
3256
3239
3263
3212
3230
3223
3264
3252
3236
3261
3242
3261
3254
3232
3219
3234
3202
3235
52
3256
3239
3241
3251
3251
3238
3234
3234
3230
3238
3254
3250
3273
3233
3245
3241
3239
3235
3235
3238
3244
3264
3193
3285
3214
3225
3240
3229
3238
3245
3231
3235
3225
3240
3230
3227
3244
3228
3237
3232
3248
3255
3247
3232
3250
3230
3240
3259
3249
3335
3317
3300
48
3306
3253
3234
3272
3285
3283
3245
3251
3251
3250
3260
16
3255
13
3265
13
3247
13
14
3263
14
3266
3283
15
3265
15
3282
15
3277
14
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
3231
14
15
3267
14
15
15
15
15
15
15
15
15
15
15
15
15
15
15
16
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
3229
14
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
15
16
15
15
15
15
14
15
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
15
15
14
14
14
14
14
14
14
14
14
16
15
15
14
15
15
15
15
15
14
15
15
15
15
15
15
15
15
15
16
15
15
15
15
17
17
3243
3255
3238
3234
3232
3251
3269
3260
3272
13
3264
12
3261
12
3280
3247
3264
3266
3230
3255
15
3252
3225
3216
3251
3271
3260
3245
3251
3207
3239
3248
3268
3235
3284
3253
3250
3216
3274
3262
3254
3244
3237
3252
3239
3249
3270
33
3260
3236
3234
3251
3254
3248
3237
3240
3286
3240
36
39
39
40
40
3254
3245
3232
3259
30
36
3266
28
3228
3252
3236
3273
3251
3267
3249
3243
3251
3249
3224
3230
3282
3247
27
3272
3243
29
3217
3255
3263
64
3238
64
65
66
66
66
65
65
66
65
68
3232
3256
3257
3244
3254
3244
3252
3242
3246
3271
3245
3253
3274
3284
84
3268
3249
3264
3255
3262
3252
3249
3238
3280
3279
3255
3250
88
3269
3285
3244
3296
3231
3235
3273
3228
3254
3267
3264
3233
3251
3271
3237
3279
3241
3221
3229
3271
3256
3274
3263
16
3276
16
3241
16
3250
3264
3244
3277
3250
3259
15
3249
35
3243
3226
35
3263
28
33
33
33
33
32
32
33
32
32
32
33
33
33
33
33
34
34
34
34
34
35
34
35
35
3225
32
34
34
34
33
34
34
34
34
33
34
34
34
34
34
34
33
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
35
35
35
35
35
35
3233
28
3255
28
3258
28
3251
27
3234
27
3237
3234
3263
28
3267
13
36
36
3265
15
3262
15
3251
14
3224
13
3240
14
34
34
33
34
34
34
34
34
34
33
34
34
34
34
33
34
34
34
34
34
34
33
34
33
33
33
33
33
34
33
33
33
33
33
32
33
32
32
33
32
32
32
32
32
33
32
32
32
33
33
32
32
32
33
33
32
33
32
33
33
32
33
33
33
33
32
32
33
33
32
32
32
32
33
32
32
32
32
33
32
32
32
33
32
32
32
32
33
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
33
32
32
32
32
33
32
32
32
32
33
32
33
33
33
33
33
33
33
33
33
33
32
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
34
33
34
34
34
34
33
34
34
34
34
34
34
34
34
34
34
35
34
34
35
35
34
35
35
35
35
35
35
35
35
35
35
35
35
35
35
35
3263
3236
3275
35
3258
34
3213
14
3246
14
3255
13
3272
13
34
33
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
33
34
34
34
34
34
34
34
34
34
33
34
33
33
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
33
34
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
34
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
35
35
35
35
35
35
35
35
35
35
35
35
35
37
37
37
3257
14
3248
14
3271
13
3243
34
3229
3267
3243
3262
3247
14
3276
14
3250
14
3265
13
3257
13
3263
14
13
14
32
33
32
32
33
34
34
35
36
3214
3242
3252
3243
16
3213
3199
3261
14
3232
63
256
63
3270
63
3247
14
3226
14
3243
16
3235
3247
3284
3279
49
49
3262
3266
3222
15
3258
13
3247
13
3265
14
3251
14
3251
3253
15
3255
15
3256
15
3224
15
3264
50
3249
14
3281
13
3223
14
3240
14
3226
50
52
3266
49
3241
3233
3269
47
3261
15
3242
3266
3257
3250
3209
47
3265
47
3262
46
47
3251
45
3241
15
3238
3267
15
3273
3276
3233
15
3242
15
3276
3250
3256
3282
66
3251
3251
3263
3289
3265
3270
3240
3234
3277
3248
3241
3186
3175
3149
3122
3105
3150
3158
3157
3150
3116
3137
3158
3169
3118
3127
3101
3109
3128
251
250
3126
3110
3141
3084
3147
3155
3106
3177
3137
3144
3135
3129
3167
3118
3132
3125
3163
3155
3140
3171
3143
3156
3121
3148
3147
3104
3131
3141
3149
3137
3145
3165
3089
3172
3185
249
249
249
249
249
248
248
250
250
250
3179
3136
249
250
3159
3157
3125
3133
3171
3116
3132
3158
3145
250
250
3153
83
3150
3147
3157
3142
250
251
252
252
251
3092
3179
3150
3187
3140
3129
3133
3126
3181
3141
3139
3136
3143
3144
3155
3154
3145
3152
3146
3133
3143
3164
3148
3157
3136
3138
3124
3145
3136
3150
3134
3150
3149
3123
3167
3129
3115
3144
3119
3126
3150
3115
3126
3153
3133
3130
3131
3151
3141
3113
3110
3118
3141
3125
68
70
3146
71
73
77
3127
3138
3151
3140
3148
3136
3132
3119
3168
3147
29
3142
3109
3139
3159
3153
3141
3138
3136
3185
3135
3137
3124
3159
3130
3127
3147
3145
3149
3162
3142
3146
3128
3174
3145
3180
3140
3158
3179
3137
3150
3133
3149
3141
3139
3147
3132
3147
3140
3133
3137
3145
3152
3138
3153
3128
3129
3156
3132
3152
3134
3124
3130
3149
3107
3143
3153
3174
3180
3165
3149
3152
3150
3162
3145
3145
3139
3149
3156
3140
3152
3152
3142
3150
3163
3169
250
3150
3103
3122
3161
3183
3132
3156
3158
3150
3133
3159
3142
3162
3162
3127
3138
3142
3128
3144
3137
3150
3150
3139
3131
3162
3159
3166
3153
3159
3143
3137
3161
3160
3170
3182
3147
3118
3154
3170
3158
3153
3123
3126
3165
3129
3140
3173
3155
3166
3145
3140
3161
3144
3175
3123
3180
3162
3144
3100
3157
3162
3135
3133
3142
3133
3165
3142
3146
3147
3154
3138
3170
3159
3130
3154
3160
3152
3142
3160
3131
3144
3115
3162
3130
3152
3153
3124
3162
3152
3155
3148
3156
3152
3156
3169
3135
3116
3162
3143
3097
3103
3164
3132
3154
3145
3128
3128
3176
3144
3134
3152
68
3148
3159
3175
3143
3155
3139
3147
3183
3152
3178
3142
3156
3147
3156
3141
3194
3170
3175
3158
3154
3137
3157
3147
3162
3141
3156
3153
3144
44
43
44
44
45
44
44
45
47
3119
3133
29
3155
3186
3140
3125
3138
61
3145
3177
3204
3146
3173
34
3145
3160
3148
3142
33
3152
3151
3147
3151
3147
36
3133
40
3171
31
31
31
31
31
31
31
31
31
31
31
31
31
30
31
30
31
30
31
30
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
30
31
30
30
30
30
31
30
30
30
30
31
31
32
32
3164
38
37
38
3149
39
3155
3154
3121
37
39
3169
35
3155
34
36
36
36
36
36
36
37
36
36
36
36
37
36
37
37
36
36
37
37
37
37
37
37
37
37
37
37
37
37
37
37
37
37
37
37
37
37
37
37
37
37
36
37
37
38
37
37
38
39
37
38
37
37
38
38
36
37
36
37
36
36
36
37
37
37
36
37
37
35
37
35
35
36
35
35
35
35
36
36
35
36
36
36
36
36
36
36
36
36
36
36
36
37
36
37
36
37
37
37
38
37
38
38
39
40
3165
33
3153
33
3158
32
3153
33
3171
32
3162
32
3163
32
33
34
34
34
34
34
34
34
34
34
34
34
34
35
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
35
34
35
33
34
34
35
34
33
35
35
33
34
34
34
33
34
33
33
33
33
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
35
35
35
34
34
34
34
35
35
35
35
35
35
35
35
35
35
35
35
35
35
35
35
35
34
35
35
35
35
35
35
35
35
35
35
35
35
35
35
36
34
36
35
35
34
34
34
36
34
34
36
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
36
35
35
34
35
35
35
35
34
35
35
33
35
33
35
35
34
33
39
33
34
3135
31
3148
32
33
33
34
33
33
33
33
33
3151
31
34
34
34
34
34
34
3168
32
33
33
34
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
34
33
33
33
34
33
33
33
33
33
33
33
33
34
33
3143
32
32
32
33
33
33
33
33
33
33
33
33
3154
31
33
33
33
33
34
33
33
34
33
33
33
34
33
34
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
34
34
34
33
33
34
33
33
34
34
33
33
34
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
34
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
34
34
34
34
34
35
35
3137
42
3159
3149
33
33
33
33
33
33
33
33
33
33
34
34
34
34
37
37
38
38
38
39
41
41
34
33
33
32
32
32
32
32
32
32
32
39
33
32
31
31
31
31
31
30
30
30
30
30
30
30
30
31
31
31
31
32
32
32
32
32
32
33
33
32
33
33
32
33
33
33
34
34
35
35
35
35
34
35
34
34
35
3159
33
35
34
3165
31
31
33
33
31
33
31
32
32
33
32
32
31
31
31
31
31
32
31
31
31
32
31
32
32
31
31
31
31
31
31
32
31
31
32
32
32
32
32
32
31
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
33
33
32
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
32
33
32
33
33
31
31
31
31
31
31
31
31
31
31
31
31
31
33
33
33
34
34
34
34
34
34
34
34
34
34
34
34
33
34
33
33
33
33
33
33
33
33
33
33
33
34
34
34
34
33
34
34
34
34
34
33
33
33
33
33
33
33
33
33
33
33
32
32
32
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
32
31
31
31
31
31
31
32
32
32
32
32
32
33
33
33
33
33
33
3143
30
32
3179
31
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
31
31
32
32
31
31
31
32
31
31
31
32
32
31
31
31
31
32
32
32
32
32
32
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
30
31
31
31
30
31
31
31
31
31
31
31
31
31
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
29
29
29
29
29
29
29
30
30
30
29
29
29
30
30
30
30
30
30
30
30
30
30
31
31
31
32
32
32
33
33
33
33
33
32
31
31
31
31
31
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
29
29
29
29
29
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
29
30
30
30
30
30
30
30
30
30
30
31
30
30
31
32
32
34
34
35
35
35
35
35
34
31
31
31
30
30
30
30
30
30
30
30
30
30
30
30
30
31
32
32
36
36
3136
29
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
31
30
31
30
31
31
31
31
31
31
31
31
31
31
31
31
32
31
31
31
31
31
31
31
31
31
31
31
31
31
31
32
31
31
31
32
32
31
31
32
32
33
33
34
34
35
36
37
38
38
3134
3177
3153
3126
33
35
36
35
36
36
36
36
36
34
36
34
34
34
34
33
34
34
34
32
33
32
33
32
32
32
32
32
33
34
34
36
36
3155
30
31
33
32
33
32
32
32
32
32
32
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
35
35
35
35
35
35
35
35
35
35
35
35
35
35
35
35
35
35
35
35
36
37
37
37
37
37
39
41
3140
3165
3182
31
32
32
33
32
34
34
34
34
32
34
33
34
34
34
34
34
34
34
34
34
34
34
34
35
34
34
34
34
35
35
35
35
35
34
33
34
34
33
33
33
34
33
32
34
32
32
32
32
32
32
32
32
32
32
32
32
33
33
33
33
33
33
33
33
33
33
33
33
35
33
3140
35
3155
33
35
34
35
35
36
36
36
35
36
36
35
36
36
36
36
3152
34
3123
3144
32
34
34
34
34
33
33
34
33
33
33
33
33
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
33
32
33
33
33
33
33
33
33
34
34
34
34
34
34
34
34
36
36
35
36
3120
29
32
32
32
32
32
32
32
3187
27
3178
31
3138
32
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
33
32
33
33
32
33
33
32
33
32
32
33
32
33
32
33
33
32
32
32
32
32
32
32
32
32
32
32
32
32
32
33
32
32
33
32
33
34
32
33
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
33
34
34
33
33
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
33
32
32
33
33
33
33
33
33
33
33
33
33
33
33
34
35
34
34
34
3151
32
3130
3145
3157
3176
34
35
37
36
37
37
35
37
36
37
37
35
37
35
35
37
37
37
35
37
35
35
37
35
36
36
37
37
37
36
37
36
37
37
36
37
36
38
38
38
38
38
38
38
38
39
3177
34
35
35
35
35
35
35
35
35
35
35
35
35
35
35
35
35
36
36
34
34
34
34
34
34
3143
26
29
3167
33
3170
38
3144
39
3164
36
38
39
39
38
39
39
39
37
39
37
39
39
39
39
39
37
40
39
40
39
39
38
38
38
37
40
38
38
38
38
38
38
38
38
38
38
38
38
38
38
38
38
39
37
38
38
38
38
39
39
39
39
39
3157
34
3147
58
61
3183
36
3104
36
3180
3150
3175
33
36
37
35
35
36
36
36
36
35
35
35
36
36
35
37
37
37
35
40
40
3142
55
3150
36
57
52
52
3171
3140
3156
3143
54
3173
37
3146
3141
3139
39
3174
37
39
38
38
38
38
38
40
3165
39
41
3105
3168
39
3127
3138
3149
3118
3147
3164
3153
3163
40
3179
38
3176
41
3126
3172
3143
3153
3153
3151
3205
3145
41
42
42
42
43
44
44
42
44
43
43
42
42
41
41
41
41
40
40
40
40
40
40
40
40
39
39
39
39
39
39
39
39
39
39
39
39
39
39
39
39
39
39
39
39
39
39
39
39
39
39
39
39
39
39
39
39
39
39
39
39
39
40
40
40
40
40
40
40
40
42
41
42
40
42
41
41
41
42
41
41
41
41
42
41
41
41
42
42
41
42
3137
41
3160
3107
37
39
39
39
39
39
39
39
39
38
39
39
39
39
39
40
40
40
40
40
40
40
40
40
40
41
41
41
41
41
41
41
3123
40
3174
3152
42
3150
41
3169
41
3143
41
3176
3179
3161
39
42
42
41
42
42
40
42
40
40
40
40
40
40
40
40
40
42
40
40
40
40
40
40
40
40
40
40
40
40
40
40
40
40
40
40
40
40
40
40
40
40
40
40
40
40
40
40
40
39
39
40
40
41
40
39
39
39
40
40
40
39
39
40
40
39
39
39
39
40
39
40
39
40
40
39
40
40
40
40
39
39
39
39
39
40
40
40
40
40
41
41
41
41
41
41
41
41
41
41
41
41
41
41
41
41
41
41
3136
41
3145
3196
3150
3161
3176
42
3136
3193
41
3169
3168
3186
3191
3142
3163
3149
3161
3178
3167
3180
